time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,impact
4/6/2020 4:00,5.0,8,7,5.0,7.0,0.0,11,5.333333333333333
4/6/2020 4:00,5.0,10,8,-1.0,6.0,-1.0,19,7.25
4/6/2020 4:05,4.0,2,10,-1.0,8.0,0.0,2,4.8
4/6/2020 4:05,10.0,9,0,6.0,10.0,-1.0,3,7.0
4/6/2020 4:05,10.0,5,5,8.0,9.0,-1.0,6,7.4
4/6/2020 4:05,5.0,10,10,-1.0,7.0,-1.0,8,8.0
4/6/2020 4:05,3.0,3,2,-1.0,2.0,-1.0,8,2.5
4/6/2020 4:05,4.0,5,3,6.0,3.0,-1.0,9,4.2
4/6/2020 4:05,8.0,4,9,-1.0,10.0,-1.0,14,7.75
4/6/2020 4:05,3.0,5,10,-1.0,2.0,-1.0,15,5.0
4/6/2020 4:05,3.0,10,7,-1.0,9.0,-1.0,18,7.25
4/6/2020 4:10,6.0,10,10,-1.0,4.0,-1.0,8,7.5
4/6/2020 4:10,8.0,6,6,-1.0,2.0,-1.0,8,5.5
4/6/2020 4:10,1.0,0,0,-1.0,5.0,-1.0,8,1.5
4/6/2020 4:10,0.0,8,2,-1.0,0.0,-1.0,8,2.5
4/6/2020 4:10,10.0,10,0,0.0,8.0,-1.0,9,5.6
4/6/2020 4:10,10.0,6,2,-1.0,2.0,-1.0,15,5.0
4/6/2020 4:10,4.0,5,7,3.0,8.0,-1.0,16,5.4
4/6/2020 4:10,2.0,6,10,-1.0,3.0,-1.0,17,5.25
4/6/2020 4:15,3.0,8,3,3.0,6.0,-1.0,1,4.6
4/6/2020 4:15,3.0,2,9,-1.0,10.0,-1.0,2,6.0
4/6/2020 4:15,5.0,5,9,-1.0,8.0,-1.0,2,6.75
4/6/2020 4:15,4.0,1,9,-1.0,9.0,-1.0,4,5.75
4/6/2020 4:15,5.0,10,10,1.0,7.0,-1.0,5,6.6
4/6/2020 4:15,10.0,0,8,3.0,1.0,-1.0,5,4.4
4/6/2020 4:15,5.0,3,3,9.0,10.0,-1.0,5,6.0
4/6/2020 4:15,10.0,9,10,8.0,6.0,-1.0,6,8.6
4/6/2020 4:15,10.0,4,8,-1.0,1.0,-1.0,8,5.75
4/6/2020 4:15,7.0,5,5,-1.0,5.0,-1.0,8,5.5
4/6/2020 4:15,10.0,7,3,10.0,4.0,-1.0,9,6.8
4/6/2020 4:15,7.0,1,10,-1.0,1.0,0.0,14,3.8
4/6/2020 4:20,8.0,4,8,8.0,8.0,-1.0,6,7.2
4/6/2020 4:20,1.0,3,10,6.0,10.0,-1.0,6,6.0
4/6/2020 4:20,10.0,9,8,10.0,1.0,0.0,9,6.333333333333333
4/6/2020 4:20,0.0,5,3,-1.0,2.0,-1.0,15,2.5
4/6/2020 4:20,0.0,0,5,-1.0,7.0,-1.0,19,3.0
4/6/2020 4:25,10.0,5,6,-1.0,1.0,-1.0,2,5.5
4/6/2020 4:25,5.0,4,10,-1.0,3.0,-1.0,4,5.5
4/6/2020 4:25,3.0,10,9,10.0,3.0,-1.0,6,7.0
4/6/2020 4:25,8.0,6,5,3.0,5.0,-1.0,6,5.4
4/6/2020 4:25,7.0,10,10,-1.0,2.0,-1.0,8,7.25
4/6/2020 4:25,3.0,8,5,-1.0,10.0,-1.0,14,6.5
4/6/2020 4:25,9.0,10,6,-1.0,6.0,-1.0,15,7.75
4/6/2020 4:30,1.0,5,10,5.0,2.0,-1.0,6,4.6
4/6/2020 4:30,6.0,1,9,-1.0,1.0,-1.0,8,4.25
4/6/2020 4:30,7.0,8,9,-1.0,6.0,-1.0,8,7.5
4/6/2020 4:30,10.0,8,10,2.0,1.0,-1.0,9,6.2
4/6/2020 4:30,6.0,4,4,3.0,10.0,0.0,9,4.5
4/6/2020 4:30,9.0,4,3,-1.0,10.0,1.0,10,5.4
4/6/2020 4:30,7.0,10,4,-1.0,5.0,-1.0,14,6.5
4/6/2020 4:30,10.0,10,9,-1.0,8.0,1.0,15,7.6
4/6/2020 4:35,10.0,3,3,-1.0,10.0,1.0,2,5.4
4/6/2020 4:35,8.0,0,8,-1.0,9.0,-1.0,8,6.25
4/6/2020 4:35,10.0,1,10,-1.0,2.0,-1.0,14,5.75
4/6/2020 4:35,9.0,10,0,-1.0,6.0,-1.0,15,6.25
4/6/2020 4:35,5.0,6,10,-1.0,10.0,0.0,15,6.2
4/6/2020 4:40,10.0,3,7,8.0,2.0,-1.0,1,6.0
4/6/2020 4:40,5.0,7,10,-1.0,1.0,-1.0,2,5.75
4/6/2020 4:40,1.0,0,0,-1.0,6.0,-1.0,15,1.75
4/6/2020 4:40,2.0,4,4,-1.0,5.0,-1.0,19,3.75
4/6/2020 4:45,3.0,10,10,3.0,6.0,-1.0,5,6.4
4/6/2020 4:45,7.0,6,4,10.0,0.0,-1.0,6,5.4
4/6/2020 4:45,10.0,9,5,-1.0,5.0,1.0,8,6.0
4/6/2020 4:45,10.0,1,10,-1.0,3.0,-1.0,15,6.0
4/6/2020 4:50,8.0,10,10,4.0,2.0,-1.0,5,6.8
4/6/2020 4:50,3.0,7,7,-1.0,10.0,-1.0,14,6.75
4/6/2020 4:50,3.0,7,3,-1.0,4.0,-1.0,15,4.25
4/6/2020 4:50,1.0,3,0,-1.0,8.0,-1.0,18,3.0
4/6/2020 4:55,8.0,8,0,-1.0,8.0,-1.0,8,6.0
4/6/2020 4:55,5.0,7,4,10.0,3.0,-1.0,9,5.8
4/6/2020 4:55,10.0,3,3,7.0,8.0,-1.0,9,6.2
4/6/2020 4:55,6.0,7,6,-1.0,7.0,-1.0,14,6.5
4/6/2020 5:00,0.0,1,0,-1.0,8.0,-1.0,2,2.25
4/6/2020 5:00,0.0,10,10,-1.0,3.0,-1.0,2,5.75
4/6/2020 5:00,3.0,2,1,-1.0,3.0,-1.0,15,2.25
4/6/2020 5:00,1.0,4,4,-1.0,5.0,-1.0,19,3.5
4/6/2020 5:05,10.0,6,6,-1.0,6.0,-1.0,2,7.0
4/6/2020 5:05,6.0,9,2,-1.0,2.0,1.0,2,4.0
4/6/2020 5:05,0.0,8,0,7.0,10.0,0.0,5,4.166666666666667
4/6/2020 5:05,2.0,10,8,6.0,10.0,1.0,6,6.166666666666667
4/6/2020 5:05,8.0,5,2,-1.0,5.0,-1.0,15,5.0
4/6/2020 5:10,10.0,4,4,-1.0,9.0,-1.0,2,6.75
4/6/2020 5:10,7.0,3,9,1.0,8.0,-1.0,6,5.6
4/6/2020 5:10,10.0,3,3,5.0,4.0,-1.0,6,5.0
4/6/2020 5:10,5.0,4,7,3.0,10.0,-1.0,6,5.8
4/6/2020 5:10,6.0,6,9,3.0,2.0,-1.0,6,5.2
4/6/2020 5:10,7.0,9,10,-1.0,3.0,-1.0,12,7.25
4/6/2020 5:10,5.0,9,8,-1.0,10.0,-1.0,15,8.0
4/6/2020 5:10,9.0,6,4,4.0,5.0,-1.0,16,5.6
4/6/2020 5:15,0.0,3,10,-1.0,8.0,-1.0,2,5.25
4/6/2020 5:15,6.0,5,5,-1.0,4.0,-1.0,4,5.0
4/6/2020 5:15,3.0,10,10,10.0,8.0,1.0,5,7.0
4/6/2020 5:15,4.0,0,0,-1.0,0.0,1.0,8,1.0
4/6/2020 5:15,2.0,8,1,-1.0,10.0,-1.0,10,5.25
4/6/2020 5:15,10.0,5,7,-1.0,10.0,-1.0,15,8.0
4/6/2020 5:15,8.0,10,6,4.0,8.0,1.0,16,6.166666666666667
4/6/2020 5:15,10.0,8,2,-1.0,0.0,-1.0,18,5.0
4/6/2020 5:20,10.0,10,0,7.0,5.0,0.0,1,5.333333333333333
4/6/2020 5:20,10.0,3,3,-1.0,2.0,-1.0,2,4.5
4/6/2020 5:20,3.0,10,3,4.0,9.0,-1.0,3,5.8
4/6/2020 5:20,4.0,7,10,4.0,6.0,-1.0,3,6.2
4/6/2020 5:20,10.0,3,8,4.0,5.0,-1.0,6,6.0
4/6/2020 5:20,2.0,2,8,1.0,10.0,-1.0,6,4.6
4/6/2020 5:20,6.0,3,4,-1.0,4.0,-1.0,8,4.25
4/6/2020 5:20,8.0,8,2,-1.0,0.0,-1.0,8,4.5
4/6/2020 5:20,2.0,1,2,-1.0,3.0,-1.0,8,2.0
4/6/2020 5:20,10.0,6,4,-1.0,7.0,-1.0,12,6.75
4/6/2020 5:20,1.0,4,0,-1.0,6.0,-1.0,14,2.75
4/6/2020 5:20,10.0,8,10,-1.0,3.0,-1.0,15,7.75
4/6/2020 5:20,5.0,8,9,-1.0,10.0,-1.0,18,8.0
4/6/2020 5:25,5.0,9,7,-1.0,1.0,-1.0,4,5.5
4/6/2020 5:25,9.0,6,1,1.0,7.0,-1.0,9,4.8
4/6/2020 5:25,5.0,10,0,5.0,1.0,-1.0,9,4.2
4/6/2020 5:25,10.0,0,10,2.0,5.0,-1.0,11,5.4
4/6/2020 5:25,8.0,8,0,-1.0,10.0,-1.0,15,6.5
4/6/2020 5:25,10.0,6,0,-1.0,7.0,-1.0,18,5.75
4/6/2020 5:30,3.0,9,5,-1.0,9.0,-1.0,2,6.5
4/6/2020 5:30,0.0,3,10,9.0,3.0,-1.0,3,5.0
4/6/2020 5:30,0.0,10,10,5.0,2.0,0.0,5,4.5
4/6/2020 5:30,2.0,5,9,8.0,3.0,-1.0,6,5.4
4/6/2020 5:30,10.0,4,1,-1.0,4.0,-1.0,15,4.75
4/6/2020 5:30,5.0,10,8,-1.0,9.0,-1.0,18,8.0
4/6/2020 5:35,2.0,6,2,4.0,3.0,1.0,3,3.0
4/6/2020 5:35,10.0,1,9,4.0,7.0,-1.0,6,6.2
4/6/2020 5:35,5.0,0,4,6.0,10.0,1.0,6,4.333333333333333
4/6/2020 5:35,1.0,6,9,-1.0,6.0,-1.0,8,5.5
4/6/2020 5:35,2.0,3,3,0.0,7.0,-1.0,9,3.0
4/6/2020 5:35,10.0,8,9,-1.0,1.0,-1.0,15,7.0
4/6/2020 5:35,4.0,4,6,-1.0,10.0,-1.0,19,6.0
4/6/2020 5:40,0.0,10,1,2.0,9.0,-1.0,3,4.4
4/6/2020 5:40,7.0,10,10,6.0,1.0,-1.0,3,6.8
4/6/2020 5:40,7.0,5,5,9.0,4.0,-1.0,3,6.0
4/6/2020 5:40,9.0,10,5,8.0,9.0,0.0,5,6.833333333333333
4/6/2020 5:40,3.0,0,0,7.0,8.0,-1.0,6,3.6
4/6/2020 5:40,9.0,7,10,10.0,9.0,-1.0,9,9.0
4/6/2020 5:40,5.0,6,5,-1.0,6.0,-1.0,15,5.5
4/6/2020 5:40,0.0,7,10,6.0,1.0,-1.0,16,4.8
4/6/2020 5:40,7.0,4,10,8.0,10.0,-1.0,16,7.8
4/6/2020 5:40,0.0,5,2,-1.0,10.0,-1.0,17,4.25
4/6/2020 5:45,1.0,10,10,10.0,6.0,-1.0,3,7.4
4/6/2020 5:45,10.0,4,0,6.0,10.0,-1.0,3,6.0
4/6/2020 5:45,9.0,6,3,1.0,8.0,-1.0,5,5.4
4/6/2020 5:45,10.0,5,10,10.0,3.0,0.0,6,6.333333333333333
4/6/2020 5:45,-1.0,3,1,-1.0,-1.0,-1.0,7,2.0
4/6/2020 5:45,10.0,4,8,-1.0,1.0,1.0,8,4.8
4/6/2020 5:45,10.0,8,7,9.0,8.0,-1.0,9,8.4
4/6/2020 5:45,7.0,10,7,1.0,10.0,-1.0,9,7.0
4/6/2020 5:45,7.0,6,4,2.0,10.0,-1.0,9,5.8
4/6/2020 5:45,4.0,8,8,-1.0,7.0,-1.0,14,6.75
4/6/2020 5:45,4.0,0,7,-1.0,3.0,-1.0,15,3.5
4/6/2020 5:50,1.0,5,10,-1.0,8.0,-1.0,8,6.0
4/6/2020 5:50,1.0,2,3,-1.0,10.0,-1.0,15,4.0
4/6/2020 5:50,6.0,3,10,-1.0,4.0,-1.0,15,5.75
4/6/2020 5:50,0.0,9,4,-1.0,6.0,-1.0,18,4.75
4/6/2020 5:55,6.0,7,7,-1.0,9.0,-1.0,2,7.25
4/6/2020 5:55,10.0,8,5,-1.0,5.0,-1.0,4,7.0
4/6/2020 5:55,5.0,7,3,9.0,3.0,-1.0,5,5.4
4/6/2020 5:55,6.0,6,6,2.0,1.0,-1.0,6,4.2
4/6/2020 5:55,10.0,3,1,10.0,4.0,-1.0,6,5.6
4/6/2020 5:55,9.0,9,4,2.0,6.0,-1.0,9,6.0
4/6/2020 5:55,1.0,2,1,-1.0,9.0,-1.0,14,3.25
4/6/2020 5:55,1.0,3,6,-1.0,10.0,-1.0,15,5.0
4/6/2020 5:55,0.0,10,3,10.0,0.0,-1.0,16,4.6
4/6/2020 5:55,5.0,8,10,-1.0,10.0,-1.0,18,8.25
4/6/2020 6:00,1.0,9,8,-1.0,3.0,-1.0,2,5.25
4/6/2020 6:00,8.0,0,7,4.0,10.0,-1.0,3,5.8
4/6/2020 6:00,0.0,9,4,-1.0,9.0,-1.0,8,5.5
4/6/2020 6:00,8.0,8,3,-1.0,4.0,-1.0,8,5.75
4/6/2020 6:00,0.0,2,1,-1.0,10.0,-1.0,12,3.25
4/6/2020 6:00,7.0,1,1,-1.0,6.0,1.0,14,3.2
4/6/2020 6:00,4.0,0,1,-1.0,8.0,-1.0,19,3.25
4/6/2020 6:00,9.0,7,3,-1.0,5.0,-1.0,19,6.0
4/6/2020 6:05,2.0,5,1,10.0,8.0,-1.0,6,5.2
4/6/2020 6:05,10.0,7,1,5.0,3.0,-1.0,6,5.2
4/6/2020 6:05,0.0,9,6,-1.0,3.0,0.0,8,3.6
4/6/2020 6:05,10.0,10,6,3.0,3.0,-1.0,9,6.4
4/6/2020 6:05,5.0,8,4,-1.0,8.0,-1.0,14,6.25
4/6/2020 6:05,9.0,9,5,10.0,4.0,-1.0,16,7.4
4/6/2020 6:10,3.0,10,3,7.0,7.0,-1.0,3,6.0
4/6/2020 6:10,3.0,8,9,5.0,1.0,-1.0,3,5.2
4/6/2020 6:10,5.0,1,8,9.0,8.0,-1.0,3,6.2
4/6/2020 6:10,9.0,5,3,3.0,3.0,-1.0,3,4.6
4/6/2020 6:10,1.0,6,1,8.0,9.0,0.0,6,4.166666666666667
4/6/2020 6:10,5.0,10,5,0.0,10.0,-1.0,6,6.0
4/6/2020 6:10,2.0,7,4,0.0,5.0,0.0,6,3.0
4/6/2020 6:10,6.0,7,5,-1.0,8.0,-1.0,8,6.5
4/6/2020 6:10,10.0,4,6,-1.0,8.0,-1.0,8,7.0
4/6/2020 6:10,0.0,10,6,-1.0,7.0,-1.0,8,5.75
4/6/2020 6:10,0.0,9,7,1.0,4.0,-1.0,9,4.2
4/6/2020 6:10,10.0,10,3,7.0,10.0,1.0,11,6.833333333333333
4/6/2020 6:10,1.0,5,1,-1.0,5.0,-1.0,15,3.0
4/6/2020 6:10,10.0,0,6,-1.0,7.0,-1.0,15,5.75
4/6/2020 6:10,4.0,0,5,-1.0,5.0,-1.0,15,3.5
4/6/2020 6:10,5.0,0,1,10.0,3.0,-1.0,16,3.8
4/6/2020 6:10,7.0,10,7,-1.0,10.0,0.0,19,6.8
4/6/2020 6:15,1.0,7,7,-1.0,1.0,-1.0,2,4.0
4/6/2020 6:15,3.0,10,1,6.0,10.0,-1.0,3,6.0
4/6/2020 6:15,4.0,3,5,10.0,2.0,0.0,6,4.0
4/6/2020 6:15,10.0,10,4,8.0,10.0,1.0,6,7.166666666666667
4/6/2020 6:15,10.0,1,7,-1.0,5.0,-1.0,8,5.75
4/6/2020 6:15,9.0,1,6,2.0,9.0,-1.0,9,5.4
4/6/2020 6:15,3.0,6,1,-1.0,10.0,-1.0,10,5.0
4/6/2020 6:15,3.0,3,10,-1.0,3.0,-1.0,14,4.75
4/6/2020 6:15,4.0,7,10,-1.0,10.0,0.0,14,6.2
4/6/2020 6:15,6.0,3,10,-1.0,5.0,-1.0,19,6.0
4/6/2020 6:20,7.0,4,7,-1.0,1.0,-1.0,8,4.75
4/6/2020 6:20,6.0,3,3,7.0,8.0,-1.0,16,5.4
4/6/2020 6:25,10.0,4,0,4.0,10.0,1.0,1,4.833333333333333
4/6/2020 6:25,1.0,3,7,-1.0,0.0,0.0,2,2.2
4/6/2020 6:25,7.0,10,4,6.0,6.0,-1.0,3,6.6
4/6/2020 6:25,10.0,4,9,9.0,0.0,-1.0,3,6.4
4/6/2020 6:25,9.0,10,2,4.0,9.0,0.0,5,5.666666666666667
4/6/2020 6:25,6.0,0,10,0.0,10.0,-1.0,9,5.2
4/6/2020 6:25,5.0,9,8,-1.0,4.0,-1.0,15,6.5
4/6/2020 6:25,7.0,10,6,-1.0,6.0,-1.0,15,7.25
4/6/2020 6:25,0.0,0,7,7.0,10.0,-1.0,16,4.8
4/6/2020 6:30,10.0,10,0,10.0,2.0,0.0,1,5.333333333333333
4/6/2020 6:30,0.0,9,10,-1.0,9.0,-1.0,2,7.0
4/6/2020 6:30,2.0,8,10,0.0,9.0,-1.0,3,5.8
4/6/2020 6:30,1.0,7,3,7.0,10.0,-1.0,5,5.6
4/6/2020 6:30,0.0,3,3,9.0,1.0,-1.0,5,3.2
4/6/2020 6:30,1.0,9,5,6.0,3.0,-1.0,6,4.8
4/6/2020 6:30,0.0,9,9,1.0,4.0,-1.0,6,4.6
4/6/2020 6:30,4.0,7,4,-1.0,2.0,-1.0,10,4.25
4/6/2020 6:30,6.0,6,7,-1.0,3.0,-1.0,13,5.5
4/6/2020 6:30,3.0,7,8,-1.0,1.0,-1.0,15,4.75
4/6/2020 6:30,3.0,5,8,-1.0,4.0,-1.0,15,5.0
4/6/2020 6:30,10.0,0,3,9.0,0.0,-1.0,16,4.4
4/6/2020 6:35,0.0,3,5,1.0,6.0,-1.0,3,3.0
4/6/2020 6:35,5.0,8,4,-1.0,7.0,-1.0,8,6.0
4/6/2020 6:35,4.0,3,10,-1.0,10.0,-1.0,8,6.75
4/6/2020 6:35,4.0,10,9,-1.0,8.0,-1.0,10,7.75
4/6/2020 6:35,0.0,8,9,-1.0,10.0,-1.0,14,6.75
4/6/2020 6:35,5.0,6,10,-1.0,10.0,-1.0,15,7.75
4/6/2020 6:40,5.0,1,9,0.0,1.0,-1.0,1,3.2
4/6/2020 6:40,10.0,10,0,-1.0,10.0,-1.0,2,7.5
4/6/2020 6:40,10.0,4,6,0.0,10.0,-1.0,3,6.0
4/6/2020 6:40,3.0,9,7,10.0,0.0,-1.0,9,5.8
4/6/2020 6:40,4.0,10,10,-1.0,0.0,-1.0,12,6.0
4/6/2020 6:40,5.0,4,3,-1.0,6.0,-1.0,15,4.5
4/6/2020 6:40,4.0,1,7,-1.0,7.0,-1.0,17,4.75
4/6/2020 6:45,5.0,4,5,8.0,4.0,-1.0,6,5.2
4/6/2020 6:45,2.0,4,10,-1.0,2.0,-1.0,8,4.5
4/6/2020 6:45,0.0,7,10,9.0,9.0,-1.0,9,7.0
4/6/2020 6:45,1.0,5,9,-1.0,0.0,-1.0,15,3.75
4/6/2020 6:45,7.0,2,3,4.0,4.0,-1.0,16,4.0
4/6/2020 6:50,5.0,3,2,1.0,8.0,-1.0,1,3.8
4/6/2020 6:50,5.0,5,6,-1.0,3.0,-1.0,4,4.75
4/6/2020 6:50,8.0,7,6,3.0,8.0,-1.0,6,6.4
4/6/2020 6:50,1.0,8,5,-1.0,6.0,0.0,8,4.0
4/6/2020 6:50,5.0,1,10,-1.0,10.0,-1.0,15,6.5
4/6/2020 6:50,10.0,10,0,-1.0,10.0,-1.0,15,7.5
4/6/2020 6:50,9.0,10,3,-1.0,1.0,0.0,18,4.6
4/6/2020 6:55,10.0,7,0,3.0,5.0,-1.0,5,5.0
4/6/2020 6:55,8.0,4,5,3.0,2.0,-1.0,6,4.4
4/6/2020 6:55,8.0,8,1,-1.0,5.0,-1.0,8,5.5
4/6/2020 6:55,0.0,1,10,1.0,7.0,-1.0,9,3.8
4/6/2020 6:55,0.0,10,8,1.0,4.0,1.0,9,4.0
4/6/2020 6:55,9.0,1,9,-1.0,1.0,-1.0,10,5.0
4/6/2020 6:55,10.0,7,0,-1.0,2.0,-1.0,15,4.75
4/6/2020 6:55,10.0,1,9,-1.0,3.0,0.0,19,4.6
4/6/2020 7:00,3.0,7,8,10.0,5.0,-1.0,1,6.6
4/6/2020 7:00,3.0,0,3,-1.0,7.0,-1.0,2,3.25
4/6/2020 7:00,7.0,9,3,-1.0,6.0,-1.0,2,6.25
4/6/2020 7:00,7.0,0,5,7.0,3.0,-1.0,3,4.4
4/6/2020 7:00,3.0,9,7,1.0,0.0,1.0,5,3.5
4/6/2020 7:00,10.0,7,9,8.0,10.0,-1.0,6,8.8
4/6/2020 7:00,-1.0,4,9,-1.0,-1.0,-1.0,7,6.5
4/6/2020 7:00,7.0,7,3,-1.0,6.0,-1.0,8,5.75
4/6/2020 7:00,9.0,3,6,1.0,2.0,-1.0,9,4.2
4/6/2020 7:00,7.0,0,9,1.0,4.0,-1.0,9,4.2
4/6/2020 7:00,0.0,8,8,1.0,5.0,-1.0,9,4.4
4/6/2020 7:00,1.0,10,10,-1.0,9.0,-1.0,15,7.5
4/6/2020 7:05,2.0,10,1,-1.0,5.0,-1.0,2,4.5
4/6/2020 7:05,9.0,7,1,5.0,10.0,-1.0,6,6.4
4/6/2020 7:05,0.0,6,5,-1.0,1.0,-1.0,8,3.0
4/6/2020 7:05,5.0,8,9,-1.0,4.0,-1.0,8,6.5
4/6/2020 7:05,9.0,10,10,3.0,5.0,-1.0,9,7.4
4/6/2020 7:05,3.0,4,7,-1.0,3.0,-1.0,10,4.25
4/6/2020 7:05,5.0,2,1,-1.0,10.0,-1.0,13,4.5
4/6/2020 7:05,3.0,9,9,-1.0,3.0,-1.0,15,6.0
4/6/2020 7:10,6.0,9,7,9.0,7.0,-1.0,3,7.6
4/6/2020 7:10,7.0,0,9,-1.0,2.0,-1.0,4,4.5
4/6/2020 7:10,10.0,3,2,10.0,9.0,-1.0,6,6.8
4/6/2020 7:10,9.0,5,10,-1.0,8.0,-1.0,8,8.0
4/6/2020 7:10,2.0,8,9,-1.0,1.0,-1.0,8,5.0
4/6/2020 7:10,10.0,4,10,4.0,8.0,-1.0,9,7.2
4/6/2020 7:10,3.0,6,1,10.0,4.0,-1.0,9,4.8
4/6/2020 7:10,3.0,10,4,-1.0,2.0,-1.0,12,4.75
4/6/2020 7:10,6.0,7,9,-1.0,0.0,-1.0,14,5.5
4/6/2020 7:10,0.0,5,0,-1.0,7.0,-1.0,17,3.0
4/6/2020 7:10,9.0,9,2,-1.0,3.0,1.0,17,4.8
4/6/2020 7:10,10.0,2,1,-1.0,1.0,-1.0,17,3.5
4/6/2020 7:10,10.0,2,3,-1.0,4.0,-1.0,18,4.75
4/6/2020 7:10,4.0,4,9,-1.0,6.0,-1.0,19,5.75
4/6/2020 7:10,6.0,10,1,-1.0,8.0,-1.0,19,6.25
4/6/2020 7:10,4.0,3,6,-1.0,10.0,-1.0,19,5.75
4/6/2020 7:15,5.0,4,8,2.0,2.0,-1.0,1,4.2
4/6/2020 7:15,6.0,0,10,-1.0,10.0,-1.0,2,6.5
4/6/2020 7:15,7.0,8,10,0.0,0.0,-1.0,3,5.0
4/6/2020 7:15,6.0,3,0,10.0,3.0,-1.0,3,4.4
4/6/2020 7:15,3.0,6,10,1.0,10.0,-1.0,6,6.0
4/6/2020 7:15,1.0,3,3,-1.0,1.0,-1.0,8,2.0
4/6/2020 7:15,10.0,0,6,10.0,9.0,1.0,9,6.0
4/6/2020 7:15,6.0,3,4,-1.0,9.0,-1.0,10,5.5
4/6/2020 7:15,2.0,10,9,-1.0,0.0,-1.0,14,5.25
4/6/2020 7:15,9.0,7,1,-1.0,10.0,-1.0,15,6.75
4/6/2020 7:15,10.0,2,6,-1.0,6.0,-1.0,15,6.0
4/6/2020 7:20,5.0,0,9,-1.0,3.0,-1.0,2,4.25
4/6/2020 7:20,8.0,10,9,9.0,5.0,-1.0,3,8.2
4/6/2020 7:20,4.0,7,4,7.0,7.0,-1.0,3,5.8
4/6/2020 7:20,1.0,6,5,-1.0,8.0,-1.0,4,5.0
4/6/2020 7:20,6.0,4,7,10.0,3.0,0.0,6,5.0
4/6/2020 7:20,4.0,6,1,-1.0,10.0,-1.0,8,5.25
4/6/2020 7:20,3.0,10,4,10.0,10.0,0.0,9,6.166666666666667
4/6/2020 7:20,3.0,4,10,9.0,0.0,-1.0,16,5.2
4/6/2020 7:20,3.0,2,1,-1.0,3.0,-1.0,17,2.25
4/6/2020 7:25,0.0,9,10,-1.0,9.0,-1.0,2,7.0
4/6/2020 7:25,10.0,4,5,-1.0,5.0,-1.0,2,6.0
4/6/2020 7:25,6.0,1,6,10.0,2.0,-1.0,3,5.0
4/6/2020 7:25,6.0,8,8,5.0,4.0,-1.0,3,6.2
4/6/2020 7:25,4.0,4,10,9.0,6.0,-1.0,6,6.6
4/6/2020 7:25,8.0,10,5,1.0,8.0,-1.0,6,6.4
4/6/2020 7:25,9.0,8,9,0.0,4.0,-1.0,9,6.0
4/6/2020 7:25,10.0,9,9,1.0,10.0,-1.0,11,7.8
4/6/2020 7:25,10.0,0,3,-1.0,6.0,-1.0,12,4.75
4/6/2020 7:25,1.0,2,7,-1.0,7.0,-1.0,14,4.25
4/6/2020 7:25,2.0,7,1,-1.0,6.0,-1.0,14,4.0
4/6/2020 7:25,1.0,6,6,-1.0,4.0,-1.0,15,4.25
4/6/2020 7:30,1.0,0,10,1.0,5.0,-1.0,6,3.4
4/6/2020 7:30,7.0,1,6,6.0,6.0,-1.0,6,5.2
4/6/2020 7:30,8.0,4,5,-1.0,1.0,-1.0,8,4.5
4/6/2020 7:30,2.0,8,7,8.0,4.0,0.0,9,4.833333333333333
4/6/2020 7:30,0.0,9,5,-1.0,10.0,1.0,14,5.0
4/6/2020 7:30,7.0,10,10,-1.0,7.0,-1.0,15,8.5
4/6/2020 7:30,4.0,7,5,-1.0,6.0,-1.0,19,5.5
4/6/2020 7:30,10.0,4,2,-1.0,8.0,-1.0,19,6.0
4/6/2020 7:30,6.0,6,3,-1.0,10.0,-1.0,19,6.25
4/6/2020 7:35,6.0,9,4,-1.0,5.0,-1.0,2,6.0
4/6/2020 7:35,6.0,2,5,9.0,1.0,-1.0,3,4.6
4/6/2020 7:35,4.0,1,8,3.0,4.0,-1.0,6,4.0
4/6/2020 7:35,6.0,0,5,1.0,5.0,-1.0,9,3.4
4/6/2020 7:35,5.0,9,10,5.0,10.0,0.0,9,6.5
4/6/2020 7:35,7.0,10,8,-1.0,10.0,-1.0,10,8.75
4/6/2020 7:35,5.0,1,3,-1.0,1.0,-1.0,15,2.5
4/6/2020 7:35,5.0,0,7,-1.0,9.0,-1.0,15,5.25
4/6/2020 7:35,3.0,10,10,-1.0,6.0,-1.0,15,7.25
4/6/2020 7:35,0.0,6,5,-1.0,1.0,-1.0,15,3.0
4/6/2020 7:35,4.0,5,9,-1.0,9.0,-1.0,15,6.75
4/6/2020 7:35,8.0,10,1,1.0,10.0,-1.0,16,6.0
4/6/2020 7:40,3.0,2,1,4.0,10.0,-1.0,1,4.0
4/6/2020 7:40,5.0,3,2,6.0,10.0,-1.0,1,5.2
4/6/2020 7:40,4.0,3,7,10.0,7.0,-1.0,6,6.2
4/6/2020 7:40,3.0,5,10,3.0,2.0,-1.0,6,4.6
4/6/2020 7:40,6.0,6,9,-1.0,6.0,-1.0,8,6.75
4/6/2020 7:40,5.0,2,2,-1.0,3.0,-1.0,14,3.0
4/6/2020 7:40,10.0,3,9,-1.0,5.0,-1.0,15,6.75
4/6/2020 7:45,10.0,9,3,10.0,9.0,-1.0,6,8.2
4/6/2020 7:45,2.0,7,9,0.0,8.0,-1.0,6,5.2
4/6/2020 7:45,8.0,8,5,-1.0,2.0,-1.0,8,5.75
4/6/2020 7:45,1.0,8,8,-1.0,9.0,-1.0,8,6.5
